Order_ID,Customer_ID,Order_Date,Product,Category,Revenue
128074,C000444,2025-06-20,Diabetes Care,Ayurvedic,2145
128075,C000445,2025-06-17,Liver Syrup,Unani,1885
128076,C000446,2025-06-07,Immunity Booster,Ayurvedic,2198
128077,C000447,2025-06-22,Ashwagandha,Ayurvedic,843
128078,C000448,2025-06-12,Liver Syrup,Unani,1280
128079,C000449,2025-06-16,Joint Care Oil,Unani,673
128080,C000450,2025-06-14,Diabetes Care,Ayurvedic,997
128081,C000451,2025-06-11,Ashwagandha,Ayurvedic,345
128082,C000451,2025-06-06,Diabetes Care,Ayurvedic,1473
128083,C000452,2025-06-07,Ashwagandha,Ayurvedic,1773
128084,C000453,2025-06-08,Liver Syrup,Unani,2295
128085,C000454,2025-06-22,Ashwagandha,Ayurvedic,1333
128086,C000455,2025-06-20,Diabetes Care,Ayurvedic,853
128087,C000456,2025-06-24,Liver Syrup,Unani,1002
128088,C000458,2025-05-31,Immunity Booster,Ayurvedic,2031
128089,C000460,2025-06-17,Ashwagandha,Ayurvedic,1841
128090,C000460,2025-06-06,Liver Syrup,Unani,2095
128091,C000461,2025-06-14,Joint Care Oil,Unani,2338
128092,C000461,2025-06-27,Ashwagandha,Ayurvedic,317
128093,C000464,2025-06-17,Immunity Booster,Ayurvedic,354
128094,C000465,2025-06-24,Liver Syrup,Unani,1476
128095,C000466,2025-06-15,Immunity Booster,Ayurvedic,1866
128096,C000466,2025-06-12,Joint Care Oil,Unani,1119
128097,C000467,2025-06-18,Ashwagandha,Ayurvedic,2065
128098,C000471,2025-06-20,Ashwagandha,Ayurvedic,1243
128099,C000473,2025-06-27,Ashwagandha,Ayurvedic,1542
128100,C000474,2025-06-06,Liver Syrup,Unani,2193
128101,C000476,2025-06-20,Ashwagandha,Ayurvedic,2399
128102,C000476,2025-06-21,Ashwagandha,Ayurvedic,1607
128103,C000477,2025-05-31,Immunity Booster,Ayurvedic,723
128104,C000478,2025-06-04,Diabetes Care,Ayurvedic,777
128105,C000480,2025-06-12,Diabetes Care,Ayurvedic,840
128106,C000481,2025-06-08,Ashwagandha,Ayurvedic,1091
128107,C000481,2025-06-04,Diabetes Care,Ayurvedic,743
128108,C000482,2025-06-13,Immunity Booster,Ayurvedic,1404
128109,C000483,2025-06-27,Diabetes Care,Ayurvedic,2002
128110,C000484,2025-06-06,Joint Care Oil,Unani,1923
128111,C000488,2025-06-14,Immunity Booster,Ayurvedic,1139
128112,C000489,2025-06-27,Liver Syrup,Unani,2278
128113,C000489,2025-06-27,Ashwagandha,Ayurvedic,844
128114,C000490,2025-06-09,Ashwagandha,Ayurvedic,460
128115,C000491,2025-06-03,Liver Syrup,Unani,687
128116,C000492,2025-06-07,Diabetes Care,Ayurvedic,1641
128117,C000495,2025-06-08,Joint Care Oil,Unani,640
128118,C000496,2025-06-12,Joint Care Oil,Unani,1021
128119,C000497,2025-06-05,Ashwagandha,Ayurvedic,1069
128120,C000498,2025-05-31,Joint Care Oil,Unani,980
128121,C000498,2025-06-20,Diabetes Care,Ayurvedic,728
128122,C000499,2025-06-26,Ashwagandha,Ayurvedic,1929
128123,C000500,2025-06-17,Diabetes Care,Ayurvedic,653
128124,C000502,2025-06-01,Joint Care Oil,Unani,400
128125,C000504,2025-06-23,Liver Syrup,Unani,2160
128126,C000505,2025-06-12,Diabetes Care,Ayurvedic,2221
128127,C000506,2025-06-13,Immunity Booster,Ayurvedic,2467
128128,C000506,2025-06-22,Diabetes Care,Ayurvedic,2306
128129,C000507,2025-06-10,Liver Syrup,Unani,1477
128130,C000509,2025-06-04,Diabetes Care,Ayurvedic,2190
128131,C000510,2025-06-21,Diabetes Care,Ayurvedic,2500
128132,C000511,2025-06-19,Joint Care Oil,Unani,982
128133,C000511,2025-06-03,Immunity Booster,Ayurvedic,702
128134,C000512,2025-06-22,Liver Syrup,Unani,1046
128135,C000513,2025-06-27,Ashwagandha,Ayurvedic,494
128136,C000514,2025-06-11,Ashwagandha,Ayurvedic,2273
128137,C000516,2025-06-07,Liver Syrup,Unani,1614
128138,C000518,2025-06-27,Immunity Booster,Ayurvedic,858
128139,C000518,2025-06-06,Ashwagandha,Ayurvedic,1003
128140,C000519,2025-06-09,Liver Syrup,Unani,2174
128141,C000520,2025-06-10,Joint Care Oil,Unani,2158
128142,C000521,2025-06-22,Joint Care Oil,Unani,2210
128143,C000522,2025-06-25,Diabetes Care,Ayurvedic,710
128144,C000523,2025-06-09,Liver Syrup,Unani,818
128145,C000525,2025-06-12,Joint Care Oil,Unani,1216
128146,C000526,2025-06-07,Joint Care Oil,Unani,2285
128147,C000527,2025-06-14,Joint Care Oil,Unani,2265
128148,C000530,2025-06-01,Immunity Booster,Ayurvedic,2378
128149,C000530,2025-06-15,Diabetes Care,Ayurvedic,1301
128150,C000532,2025-06-04,Diabetes Care,Ayurvedic,2236
128151,C000533,2025-06-07,Immunity Booster,Ayurvedic,369
128152,C000534,2025-06-13,Liver Syrup,Unani,389
128153,C000534,2025-06-01,Ashwagandha,Ayurvedic,1556
128154,C000535,2025-06-04,Ashwagandha,Ayurvedic,1005
128155,C000536,2025-06-27,Immunity Booster,Ayurvedic,1209
128156,C000537,2025-06-26,Joint Care Oil,Unani,897
128157,C000538,2025-06-25,Joint Care Oil,Unani,458
128158,C000539,2025-06-21,Immunity Booster,Ayurvedic,1042
128159,C000540,2025-06-08,Joint Care Oil,Unani,2493
128160,C000541,2025-06-11,Ashwagandha,Ayurvedic,455
128161,C000542,2025-06-15,Immunity Booster,Ayurvedic,1113
128162,C000544,2025-06-27,Joint Care Oil,Unani,1495
128163,C000544,2025-06-19,Diabetes Care,Ayurvedic,2074
128164,C000545,2025-06-21,Diabetes Care,Ayurvedic,1442
128165,C000546,2025-06-04,Ashwagandha,Ayurvedic,2002
128166,C000546,2025-06-19,Liver Syrup,Unani,1395
128167,C000548,2025-06-03,Liver Syrup,Unani,1062
128168,C000548,2025-06-16,Liver Syrup,Unani,715
128169,C000551,2025-06-02,Diabetes Care,Ayurvedic,1834
128170,C000552,2025-06-01,Immunity Booster,Ayurvedic,2088
128171,C000553,2025-06-23,Joint Care Oil,Unani,2406
128172,C000554,2025-06-02,Immunity Booster,Ayurvedic,495
128173,C000554,2025-06-23,Joint Care Oil,Unani,2362
128174,C000555,2025-06-05,Liver Syrup,Unani,1791
128175,C000558,2025-06-27,Immunity Booster,Ayurvedic,2283
128176,C000558,2025-06-24,Ashwagandha,Ayurvedic,1840
128177,C000559,2025-06-04,Joint Care Oil,Unani,388
128178,C000561,2025-06-05,Joint Care Oil,Unani,2119
128179,C000562,2025-06-15,Joint Care Oil,Unani,782
128180,C000563,2025-06-12,Diabetes Care,Ayurvedic,393
128181,C000565,2025-06-17,Liver Syrup,Unani,797
128182,C000565,2025-06-13,Liver Syrup,Unani,1122
128183,C000567,2025-06-19,Liver Syrup,Unani,1117
128184,C000567,2025-06-27,Ashwagandha,Ayurvedic,1275
128185,C000570,2025-05-31,Joint Care Oil,Unani,1413
128186,C000572,2025-06-17,Diabetes Care,Ayurvedic,2415
128187,C000573,2025-06-19,Ashwagandha,Ayurvedic,1962
128188,C000574,2025-06-05,Immunity Booster,Ayurvedic,404
128189,C000575,2025-06-22,Ashwagandha,Ayurvedic,2498
128190,C000576,2025-06-11,Liver Syrup,Unani,2301
128191,C000577,2025-05-31,Immunity Booster,Ayurvedic,2023
128192,C000579,2025-06-16,Joint Care Oil,Unani,1548
128193,C000579,2025-06-12,Liver Syrup,Unani,931
128194,C000580,2025-06-14,Immunity Booster,Ayurvedic,1443
128195,C000585,2025-06-20,Immunity Booster,Ayurvedic,2102
128196,C000586,2025-06-25,Joint Care Oil,Unani,625
128197,C000587,2025-06-17,Immunity Booster,Ayurvedic,2215
128198,C000588,2025-06-14,Joint Care Oil,Unani,1121
128199,C000588,2025-06-17,Diabetes Care,Ayurvedic,1887
128200,C000589,2025-06-19,Joint Care Oil,Unani,1109
128201,C000589,2025-06-16,Diabetes Care,Ayurvedic,2428
128202,C000590,2025-06-25,Immunity Booster,Ayurvedic,1128
128203,C000592,2025-06-19,Joint Care Oil,Unani,2401
128204,C000593,2025-06-19,Liver Syrup,Unani,2497
128205,C000594,2025-06-11,Ashwagandha,Ayurvedic,493
128206,C000594,2025-06-22,Diabetes Care,Ayurvedic,683
128207,C000595,2025-06-27,Diabetes Care,Ayurvedic,308
128208,C000597,2025-06-23,Diabetes Care,Ayurvedic,1029
128209,C000598,2025-06-05,Immunity Booster,Ayurvedic,1583
128210,C000599,2025-06-25,Joint Care Oil,Unani,1920
128211,C000600,2025-06-22,Diabetes Care,Ayurvedic,1735
128212,C000600,2025-06-27,Ashwagandha,Ayurvedic,1627
128213,C000601,2025-06-16,Joint Care Oil,Unani,1809
128214,C000603,2025-06-22,Diabetes Care,Ayurvedic,1043
128215,C000603,2025-06-03,Joint Care Oil,Unani,2227
128216,C000605,2025-06-13,Joint Care Oil,Unani,1343
128217,C000606,2025-06-25,Immunity Booster,Ayurvedic,2256
128218,C000606,2025-06-14,Joint Care Oil,Unani,2076
128219,C000608,2025-06-13,Liver Syrup,Unani,2361
128220,C000609,2025-06-20,Joint Care Oil,Unani,684
128221,C000610,2025-06-26,Diabetes Care,Ayurvedic,617
128222,C000612,2025-06-18,Joint Care Oil,Unani,698
128223,C000615,2025-06-15,Liver Syrup,Unani,1246
128224,C000616,2025-06-04,Liver Syrup,Unani,2132
128225,C000616,2025-06-02,Liver Syrup,Unani,898
128226,C000617,2025-06-12,Immunity Booster,Ayurvedic,949
128227,C000617,2025-06-14,Liver Syrup,Unani,2365
128228,C000618,2025-06-25,Joint Care Oil,Unani,1137
128229,C000619,2025-06-14,Ashwagandha,Ayurvedic,517
128230,C000620,2025-06-09,Joint Care Oil,Unani,1297
128231,C000622,2025-06-25,Joint Care Oil,Unani,461
128232,C000624,2025-06-27,Immunity Booster,Ayurvedic,1691
128233,C000625,2025-06-23,Liver Syrup,Unani,2220
128234,C000627,2025-06-04,Ashwagandha,Ayurvedic,1767
128235,C000629,2025-06-21,Liver Syrup,Unani,2254
128236,C000632,2025-06-08,Joint Care Oil,Unani,432
128237,C000632,2025-06-15,Joint Care Oil,Unani,2366
128238,C000633,2025-06-19,Diabetes Care,Ayurvedic,1980
128239,C000634,2025-06-19,Liver Syrup,Unani,1480
128240,C000634,2025-06-16,Ashwagandha,Ayurvedic,2331
128241,C000635,2025-06-15,Ashwagandha,Ayurvedic,1808
128242,C000635,2025-06-25,Ashwagandha,Ayurvedic,1379
128243,C000636,2025-06-18,Immunity Booster,Ayurvedic,1120
128244,C000638,2025-06-01,Joint Care Oil,Unani,837
128245,C000639,2025-06-17,Joint Care Oil,Unani,1950
128246,C000642,2025-05-31,Immunity Booster,Ayurvedic,1647
128247,C000644,2025-06-10,Immunity Booster,Ayurvedic,2495
128248,C000644,2025-06-08,Immunity Booster,Ayurvedic,1477
128249,C000645,2025-06-25,Diabetes Care,Ayurvedic,1785
128250,C000646,2025-06-14,Joint Care Oil,Unani,1866
128251,C000649,2025-06-20,Immunity Booster,Ayurvedic,2170
128252,C000650,2025-06-07,Ashwagandha,Ayurvedic,1084
128253,C000650,2025-06-16,Immunity Booster,Ayurvedic,2327
128254,C000652,2025-06-20,Liver Syrup,Unani,932
128255,C000655,2025-06-10,Immunity Booster,Ayurvedic,1483
128256,C000658,2025-06-21,Joint Care Oil,Unani,1609
128257,C000658,2025-06-16,Joint Care Oil,Unani,1868
128258,C000659,2025-05-31,Joint Care Oil,Unani,1540
128259,C000661,2025-06-09,Diabetes Care,Ayurvedic,1375
128260,C000661,2025-06-24,Ashwagandha,Ayurvedic,2394
128261,C000663,2025-06-08,Immunity Booster,Ayurvedic,1974
128262,C000665,2025-06-27,Joint Care Oil,Unani,551
128263,C000667,2025-06-05,Liver Syrup,Unani,640
128264,C000668,2025-06-18,Joint Care Oil,Unani,716
128265,C000669,2025-06-10,Ashwagandha,Ayurvedic,480
128266,C000670,2025-06-22,Diabetes Care,Ayurvedic,1685
128267,C000670,2025-06-18,Joint Care Oil,Unani,343
128268,C000671,2025-06-10,Diabetes Care,Ayurvedic,1445
128269,C000671,2025-06-10,Diabetes Care,Ayurvedic,2380
128270,C000672,2025-06-20,Liver Syrup,Unani,929
128271,C000675,2025-05-31,Liver Syrup,Unani,2447
128272,C000676,2025-06-23,Liver Syrup,Unani,765
128273,C000676,2025-06-11,Joint Care Oil,Unani,888
128274,C000677,2025-06-27,Immunity Booster,Ayurvedic,594
128275,C000678,2025-06-18,Liver Syrup,Unani,826
128276,C000679,2025-06-27,Ashwagandha,Ayurvedic,562
128277,C000680,2025-06-21,Ashwagandha,Ayurvedic,392
128278,C000681,2025-06-17,Liver Syrup,Unani,1000
128279,C000681,2025-06-18,Immunity Booster,Ayurvedic,1405
128280,C000682,2025-06-09,Diabetes Care,Ayurvedic,555
128281,C000683,2025-06-19,Ashwagandha,Ayurvedic,1910
128282,C000684,2025-06-08,Ashwagandha,Ayurvedic,1423
128283,C000686,2025-06-23,Diabetes Care,Ayurvedic,976
128284,C000687,2025-06-02,Ashwagandha,Ayurvedic,975
128285,C000688,2025-06-02,Diabetes Care,Ayurvedic,1853
128286,C000689,2025-06-17,Immunity Booster,Ayurvedic,581
128287,C000690,2025-06-21,Ashwagandha,Ayurvedic,1139
128288,C000691,2025-06-24,Diabetes Care,Ayurvedic,1252
128289,C000692,2025-06-26,Diabetes Care,Ayurvedic,1631
128290,C000693,2025-06-02,Diabetes Care,Ayurvedic,1829
128291,C000694,2025-06-04,Ashwagandha,Ayurvedic,2274
128292,C000694,2025-06-11,Joint Care Oil,Unani,1142
128293,C000696,2025-06-25,Immunity Booster,Ayurvedic,1388
128294,C000698,2025-06-22,Ashwagandha,Ayurvedic,2410
128295,C000698,2025-06-14,Ashwagandha,Ayurvedic,449
128296,C000699,2025-06-07,Immunity Booster,Ayurvedic,1138
128297,C000700,2025-06-05,Diabetes Care,Ayurvedic,2297
128298,C000700,2025-06-11,Immunity Booster,Ayurvedic,440
128299,C000701,2025-05-31,Liver Syrup,Unani,1271
128300,C000708,2025-06-19,Immunity Booster,Ayurvedic,1571
128301,C000709,2025-06-09,Ashwagandha,Ayurvedic,1472
128302,C000710,2025-06-26,Ashwagandha,Ayurvedic,1501
128303,C000711,2025-06-08,Immunity Booster,Ayurvedic,1778
128304,C000712,2025-06-01,Immunity Booster,Ayurvedic,1860
128305,C000713,2025-06-02,Liver Syrup,Unani,753
128306,C000714,2025-06-25,Ashwagandha,Ayurvedic,610
128307,C000716,2025-06-21,Ashwagandha,Ayurvedic,2366
128308,C000718,2025-06-13,Liver Syrup,Unani,2002
128309,C000719,2025-06-05,Diabetes Care,Ayurvedic,747
128310,C000721,2025-06-02,Ashwagandha,Ayurvedic,2127
128311,C000723,2025-06-27,Immunity Booster,Ayurvedic,711
128312,C000724,2025-05-31,Immunity Booster,Ayurvedic,2483
128313,C000726,2025-06-17,Liver Syrup,Unani,499
128314,C000726,2025-06-25,Liver Syrup,Unani,596
128315,C000727,2025-06-23,Immunity Booster,Ayurvedic,1696
128316,C000732,2025-06-11,Ashwagandha,Ayurvedic,880
128317,C000733,2025-06-16,Immunity Booster,Ayurvedic,1453
128318,C000733,2025-06-02,Diabetes Care,Ayurvedic,914
128319,C000734,2025-06-22,Joint Care Oil,Unani,836
128320,C000737,2025-06-05,Immunity Booster,Ayurvedic,733
128321,C000738,2025-06-14,Ashwagandha,Ayurvedic,2035
128322,C000739,2025-06-10,Diabetes Care,Ayurvedic,2067
128323,C000742,2025-05-31,Diabetes Care,Ayurvedic,1162
128324,C000743,2025-06-20,Joint Care Oil,Unani,1916
128325,C000744,2025-06-20,Diabetes Care,Ayurvedic,1970
128326,C000745,2025-06-13,Joint Care Oil,Unani,1094
128327,C000746,2025-06-22,Liver Syrup,Unani,637
128328,C000747,2025-06-16,Diabetes Care,Ayurvedic,1311
128329,C000748,2025-06-01,Ashwagandha,Ayurvedic,2467
128330,C000748,2025-06-17,Diabetes Care,Ayurvedic,440
128331,C000749,2025-06-06,Joint Care Oil,Unani,1172
128332,C000751,2025-06-02,Immunity Booster,Ayurvedic,2390
128333,C000752,2025-06-25,Immunity Booster,Ayurvedic,515
128334,C000752,2025-06-12,Joint Care Oil,Unani,1542
128335,C000753,2025-06-22,Liver Syrup,Unani,1470
128336,C000754,2025-05-31,Ashwagandha,Ayurvedic,1800
128337,C000755,2025-06-13,Ashwagandha,Ayurvedic,2330
128338,C000755,2025-06-08,Ashwagandha,Ayurvedic,880
128339,C000756,2025-06-18,Diabetes Care,Ayurvedic,1262
128340,C000758,2025-06-21,Ashwagandha,Ayurvedic,779
128341,C000760,2025-06-09,Joint Care Oil,Unani,2293
128342,C000761,2025-06-22,Immunity Booster,Ayurvedic,886
128343,C000763,2025-06-26,Diabetes Care,Ayurvedic,1183
128344,C000764,2025-06-16,Joint Care Oil,Unani,1093
128345,C000764,2025-05-31,Immunity Booster,Ayurvedic,2399
128346,C000765,2025-06-05,Ashwagandha,Ayurvedic,736
128347,C000766,2025-06-20,Immunity Booster,Ayurvedic,989
128348,C000766,2025-06-09,Liver Syrup,Unani,1348
128349,C000767,2025-06-06,Ashwagandha,Ayurvedic,653
128350,C000767,2025-06-27,Ashwagandha,Ayurvedic,1105
128351,C000768,2025-06-21,Liver Syrup,Unani,743
128352,C000769,2025-06-02,Ashwagandha,Ayurvedic,1857
128353,C000770,2025-06-17,Joint Care Oil,Unani,919
128354,C000771,2025-06-12,Diabetes Care,Ayurvedic,1561
128355,C000772,2025-06-19,Diabetes Care,Ayurvedic,1140
128356,C000772,2025-06-17,Ashwagandha,Ayurvedic,1317
128357,C000774,2025-06-02,Diabetes Care,Ayurvedic,1341
128358,C000774,2025-06-10,Joint Care Oil,Unani,1300
128359,C000775,2025-06-05,Immunity Booster,Ayurvedic,1718
128360,C000777,2025-06-26,Liver Syrup,Unani,495
128361,C000778,2025-06-27,Liver Syrup,Unani,2147
128362,C000779,2025-06-05,Diabetes Care,Ayurvedic,2357
128363,C000780,2025-06-21,Joint Care Oil,Unani,1604
128364,C000782,2025-06-17,Joint Care Oil,Unani,724
128365,C000783,2025-06-07,Joint Care Oil,Unani,1721
128366,C000786,2025-06-22,Joint Care Oil,Unani,649
128367,C000787,2025-06-20,Ashwagandha,Ayurvedic,1151
128368,C000787,2025-06-24,Immunity Booster,Ayurvedic,544
128369,C000788,2025-06-18,Joint Care Oil,Unani,2005
128370,C000789,2025-06-20,Ashwagandha,Ayurvedic,2002
128371,C000790,2025-06-26,Liver Syrup,Unani,1835
128372,C000791,2025-06-24,Diabetes Care,Ayurvedic,1334
128373,C000792,2025-06-09,Joint Care Oil,Unani,2220
128374,C000793,2025-06-15,Diabetes Care,Ayurvedic,2391
128375,C000794,2025-05-31,Joint Care Oil,Unani,634
128376,C000795,2025-06-03,Immunity Booster,Ayurvedic,614
128377,C000796,2025-06-27,Joint Care Oil,Unani,2254
128378,C000799,2025-06-13,Liver Syrup,Unani,1300
128379,C000800,2025-06-22,Ashwagandha,Ayurvedic,1469
128380,C000800,2025-06-08,Diabetes Care,Ayurvedic,2359
128381,C000801,2025-06-21,Diabetes Care,Ayurvedic,695
128382,C000802,2025-06-07,Immunity Booster,Ayurvedic,2072
128383,C000803,2025-06-27,Immunity Booster,Ayurvedic,332
128384,C000804,2025-06-25,Liver Syrup,Unani,1421
128385,C000804,2025-06-13,Immunity Booster,Ayurvedic,1023
128386,C000807,2025-06-08,Diabetes Care,Ayurvedic,2480
128387,C000809,2025-06-15,Ashwagandha,Ayurvedic,1163
128388,C000810,2025-06-25,Immunity Booster,Ayurvedic,1293
128389,C000811,2025-06-03,Immunity Booster,Ayurvedic,1558
128390,C000812,2025-06-11,Immunity Booster,Ayurvedic,1108
128391,C000813,2025-06-03,Ashwagandha,Ayurvedic,2475
128392,C000815,2025-06-20,Ashwagandha,Ayurvedic,698
128393,C000816,2025-06-23,Liver Syrup,Unani,1672
128394,C000816,2025-06-02,Ashwagandha,Ayurvedic,1543
128395,C000818,2025-06-17,Joint Care Oil,Unani,669
128396,C000821,2025-06-11,Joint Care Oil,Unani,917
128397,C000822,2025-06-27,Joint Care Oil,Unani,345
128398,C000823,2025-06-22,Diabetes Care,Ayurvedic,1019
128399,C000824,2025-06-11,Joint Care Oil,Unani,748
128400,C000825,2025-06-22,Joint Care Oil,Unani,2135
128401,C000827,2025-06-23,Liver Syrup,Unani,801
128402,C000828,2025-06-23,Ashwagandha,Ayurvedic,507
128403,C000829,2025-06-07,Diabetes Care,Ayurvedic,1664
128404,C000829,2025-06-04,Joint Care Oil,Unani,864
128405,C000830,2025-06-18,Diabetes Care,Ayurvedic,1219
128406,C000830,2025-06-07,Joint Care Oil,Unani,856
128407,C000831,2025-06-11,Liver Syrup,Unani,676
128408,C000832,2025-06-07,Immunity Booster,Ayurvedic,1342
128409,C000833,2025-06-13,Liver Syrup,Unani,1596
128410,C000834,2025-06-09,Ashwagandha,Ayurvedic,2391
128411,C000835,2025-06-13,Liver Syrup,Unani,822
128412,C000837,2025-06-27,Immunity Booster,Ayurvedic,418
128413,C000839,2025-06-10,Joint Care Oil,Unani,2185
128414,C000842,2025-05-31,Immunity Booster,Ayurvedic,1953
128415,C000842,2025-06-14,Joint Care Oil,Unani,1050
128416,C000843,2025-06-18,Diabetes Care,Ayurvedic,2267
128417,C000843,2025-06-22,Joint Care Oil,Unani,1731
128418,C000845,2025-06-21,Joint Care Oil,Unani,307
128419,C000846,2025-06-10,Joint Care Oil,Unani,1313
128420,C000846,2025-06-05,Diabetes Care,Ayurvedic,332
128421,C000848,2025-06-03,Joint Care Oil,Unani,354
128422,C000849,2025-06-19,Joint Care Oil,Unani,902
128423,C000849,2025-06-24,Liver Syrup,Unani,629
128424,C000850,2025-06-20,Ashwagandha,Ayurvedic,903
128425,C000853,2025-06-03,Ashwagandha,Ayurvedic,1082
128426,C000854,2025-06-06,Liver Syrup,Unani,1034
128427,C000855,2025-06-12,Diabetes Care,Ayurvedic,1269
128428,C000856,2025-06-17,Liver Syrup,Unani,873
128429,C000858,2025-05-31,Immunity Booster,Ayurvedic,758
128430,C000859,2025-06-08,Joint Care Oil,Unani,648
128431,C000859,2025-06-08,Joint Care Oil,Unani,1083
128432,C000861,2025-06-23,Ashwagandha,Ayurvedic,838
128433,C000861,2025-06-27,Joint Care Oil,Unani,712
128434,C000862,2025-06-10,Joint Care Oil,Unani,1772
128435,C000862,2025-06-24,Immunity Booster,Ayurvedic,343
128436,C000865,2025-06-24,Liver Syrup,Unani,1261
128437,C000866,2025-06-03,Ashwagandha,Ayurvedic,2422
128438,C000868,2025-06-16,Liver Syrup,Unani,1128
128439,C000869,2025-06-17,Diabetes Care,Ayurvedic,343
128440,C000869,2025-06-16,Joint Care Oil,Unani,2338
128441,C000874,2025-06-05,Joint Care Oil,Unani,778
128442,C000874,2025-06-01,Liver Syrup,Unani,1674
128443,C000875,2025-06-08,Immunity Booster,Ayurvedic,1372
128444,C000876,2025-06-14,Joint Care Oil,Unani,1758
128445,C000876,2025-06-18,Liver Syrup,Unani,941
128446,C000877,2025-05-31,Liver Syrup,Unani,325
128447,C000878,2025-06-02,Ashwagandha,Ayurvedic,1910
128448,C000879,2025-05-31,Diabetes Care,Ayurvedic,917
128449,C000882,2025-06-18,Ashwagandha,Ayurvedic,1863
128450,C000882,2025-06-03,Liver Syrup,Unani,641
128451,C000883,2025-06-21,Liver Syrup,Unani,2487
128452,C000884,2025-06-13,Ashwagandha,Ayurvedic,1905
128453,C000884,2025-05-31,Ashwagandha,Ayurvedic,960
128454,C000885,2025-06-27,Immunity Booster,Ayurvedic,1283
128455,C000886,2025-06-21,Liver Syrup,Unani,1285
128456,C000887,2025-06-18,Joint Care Oil,Unani,2207
128457,C000887,2025-06-24,Joint Care Oil,Unani,1225
128458,C000888,2025-06-26,Ashwagandha,Ayurvedic,1940
128459,C000889,2025-06-11,Immunity Booster,Ayurvedic,2291
128460,C000890,2025-06-18,Ashwagandha,Ayurvedic,1654
128461,C000892,2025-06-15,Diabetes Care,Ayurvedic,1545
128462,C000895,2025-06-24,Immunity Booster,Ayurvedic,425
128463,C000896,2025-06-12,Diabetes Care,Ayurvedic,2256
128464,C000897,2025-06-10,Immunity Booster,Ayurvedic,845
128465,C000902,2025-06-07,Liver Syrup,Unani,1839
128466,C000903,2025-06-12,Joint Care Oil,Unani,2109
128467,C000904,2025-06-17,Immunity Booster,Ayurvedic,2329
128468,C000909,2025-06-04,Diabetes Care,Ayurvedic,1167
128469,C000910,2025-06-09,Joint Care Oil,Unani,1906
128470,C000910,2025-06-08,Diabetes Care,Ayurvedic,1402
128471,C000912,2025-06-24,Diabetes Care,Ayurvedic,1123
128472,C000913,2025-06-06,Immunity Booster,Ayurvedic,566
128473,C000914,2025-06-18,Diabetes Care,Ayurvedic,724
128474,C000915,2025-06-25,Joint Care Oil,Unani,1647
128475,C000917,2025-06-12,Immunity Booster,Ayurvedic,316
128476,C000922,2025-06-23,Joint Care Oil,Unani,732
128477,C000923,2025-06-25,Liver Syrup,Unani,2303
128478,C000924,2025-06-16,Diabetes Care,Ayurvedic,654
128479,C000924,2025-06-27,Ashwagandha,Ayurvedic,1577
128480,C000925,2025-06-25,Diabetes Care,Ayurvedic,1130
128481,C000929,2025-06-20,Liver Syrup,Unani,2296
128482,C000931,2025-06-19,Immunity Booster,Ayurvedic,2365
128483,C000932,2025-06-21,Diabetes Care,Ayurvedic,1663
128484,C000933,2025-06-24,Ashwagandha,Ayurvedic,621
128485,C000934,2025-06-10,Joint Care Oil,Unani,2168
128486,C000935,2025-06-09,Liver Syrup,Unani,430
128487,C000937,2025-06-14,Diabetes Care,Ayurvedic,2493
128488,C000937,2025-06-26,Ashwagandha,Ayurvedic,2496
128489,C000938,2025-06-17,Joint Care Oil,Unani,1559
128490,C000939,2025-06-07,Diabetes Care,Ayurvedic,1079
128491,C000940,2025-06-25,Immunity Booster,Ayurvedic,1795
128492,C000943,2025-06-04,Diabetes Care,Ayurvedic,624
128493,C000943,2025-06-27,Liver Syrup,Unani,772
128494,C000944,2025-06-03,Ashwagandha,Ayurvedic,1312
128495,C000945,2025-06-21,Ashwagandha,Ayurvedic,1380
128496,C000947,2025-06-13,Joint Care Oil,Unani,535
128497,C000949,2025-06-24,Immunity Booster,Ayurvedic,2196
128498,C000951,2025-06-16,Liver Syrup,Unani,1689
128499,C000952,2025-06-22,Diabetes Care,Ayurvedic,1107
128500,C000954,2025-06-10,Diabetes Care,Ayurvedic,900
128501,C000956,2025-06-16,Liver Syrup,Unani,2233
128502,C000956,2025-06-03,Immunity Booster,Ayurvedic,2176
128503,C000957,2025-06-09,Ashwagandha,Ayurvedic,394
128504,C000958,2025-06-08,Liver Syrup,Unani,2017
128505,C000959,2025-06-08,Diabetes Care,Ayurvedic,731
128506,C000963,2025-06-15,Ashwagandha,Ayurvedic,489
128507,C000964,2025-05-31,Joint Care Oil,Unani,860
128508,C000966,2025-06-10,Liver Syrup,Unani,878
128509,C000968,2025-06-21,Immunity Booster,Ayurvedic,1086
128510,C000970,2025-06-05,Ashwagandha,Ayurvedic,1670
128511,C000971,2025-06-13,Diabetes Care,Ayurvedic,1785
128512,C000974,2025-06-15,Diabetes Care,Ayurvedic,370
128513,C000976,2025-06-14,Joint Care Oil,Unani,1749
128514,C000977,2025-06-27,Liver Syrup,Unani,394
128515,C000980,2025-06-27,Liver Syrup,Unani,1320
128516,C000981,2025-06-04,Immunity Booster,Ayurvedic,2166
128517,C000982,2025-06-11,Joint Care Oil,Unani,2159
128518,C000984,2025-06-11,Diabetes Care,Ayurvedic,702
128519,C000985,2025-06-01,Diabetes Care,Ayurvedic,1433
128520,C000987,2025-06-20,Joint Care Oil,Unani,361
