Order_ID,Customer_ID,Order_Date,Product,Category,Revenue,First_Purchase_Date,Cohort_Month,txn_month_str,cohort_month_str,Month_Offset,Is_NTB
127442,C007907,5/15/2025,Diabetes Care,Ayurvedic,1993,5/15/2025,5/1/2025,2025-05,2025-05,0,1
127443,C007908,5/13/2025,Liver Syrup,Unani,652,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127444,C007910,5/8/2025,Ashwagandha,Ayurvedic,1500,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127445,C007910,5/17/2025,Diabetes Care,Ayurvedic,2076,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127446,C007911,5/19/2025,Diabetes Care,Ayurvedic,1417,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127447,C007914,5/25/2025,Immunity Booster,Ayurvedic,1355,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127448,C007915,5/25/2025,Immunity Booster,Ayurvedic,1682,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127449,C007916,5/19/2025,Liver Syrup,Unani,1170,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127450,C007918,5/16/2025,Ashwagandha,Ayurvedic,1432,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127451,C007919,5/25/2025,Immunity Booster,Ayurvedic,2265,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127452,C007923,5/10/2025,Joint Care Oil,Unani,499,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127453,C007924,5/20/2025,Diabetes Care,Ayurvedic,2087,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127454,C007925,5/10/2025,Diabetes Care,Ayurvedic,951,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127455,C007926,5/14/2025,Liver Syrup,Unani,910,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127456,C007927,5/12/2025,Joint Care Oil,Unani,1749,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127457,C007927,5/23/2025,Immunity Booster,Ayurvedic,400,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127458,C007928,5/12/2025,Joint Care Oil,Unani,755,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127459,C007929,5/17/2025,Diabetes Care,Ayurvedic,1112,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127460,C007929,5/27/2025,Diabetes Care,Ayurvedic,1807,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127461,C007930,5/22/2025,Diabetes Care,Ayurvedic,1817,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127462,C007931,5/16/2025,Ashwagandha,Ayurvedic,2389,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127463,C007932,5/6/2025,Immunity Booster,Ayurvedic,741,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127464,C007932,5/16/2025,Joint Care Oil,Unani,1745,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127465,C007933,5/4/2025,Liver Syrup,Unani,978,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127466,C007935,5/23/2025,Immunity Booster,Ayurvedic,1435,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127467,C007936,5/13/2025,Immunity Booster,Ayurvedic,2451,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127468,C007936,5/12/2025,Liver Syrup,Unani,988,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127469,C007939,5/9/2025,Liver Syrup,Unani,2252,5/9/2025,5/1/2025,2025-05,2025-05,0,1
127470,C007941,5/21/2025,Liver Syrup,Unani,1521,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127471,C007941,5/19/2025,Ashwagandha,Ayurvedic,2071,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127472,C007946,5/6/2025,Immunity Booster,Ayurvedic,600,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127473,C007947,5/10/2025,Ashwagandha,Ayurvedic,2302,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127474,C007948,5/23/2025,Joint Care Oil,Unani,835,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127475,C007948,5/1/2025,Joint Care Oil,Unani,1660,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127476,C007949,5/7/2025,Ashwagandha,Ayurvedic,837,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127477,C007950,5/23/2025,Liver Syrup,Unani,1264,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127478,C007951,5/5/2025,Liver Syrup,Unani,1720,5/5/2025,5/1/2025,2025-05,2025-05,0,1
127479,C007952,5/17/2025,Joint Care Oil,Unani,1318,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127480,C007952,5/1/2025,Joint Care Oil,Unani,1646,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127481,C007953,5/26/2025,Ashwagandha,Ayurvedic,1081,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127482,C007954,5/24/2025,Liver Syrup,Unani,995,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127483,C007954,5/17/2025,Liver Syrup,Unani,968,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127484,C007958,5/7/2025,Diabetes Care,Ayurvedic,2038,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127485,C007960,5/26/2025,Liver Syrup,Unani,1181,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127486,C007962,5/2/2025,Immunity Booster,Ayurvedic,2460,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127487,C007962,5/11/2025,Diabetes Care,Ayurvedic,1177,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127488,C007963,5/7/2025,Immunity Booster,Ayurvedic,1028,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127489,C007965,5/16/2025,Ashwagandha,Ayurvedic,2280,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127490,C007966,5/26/2025,Liver Syrup,Unani,349,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127491,C007966,5/24/2025,Joint Care Oil,Unani,1441,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127492,C007967,5/23/2025,Diabetes Care,Ayurvedic,1060,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127493,C007969,5/17/2025,Ashwagandha,Ayurvedic,2099,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127494,C007969,5/11/2025,Ashwagandha,Ayurvedic,1241,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127495,C007970,5/6/2025,Liver Syrup,Unani,2493,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127496,C007972,5/8/2025,Liver Syrup,Unani,793,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127497,C007974,5/5/2025,Diabetes Care,Ayurvedic,423,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127498,C007974,5/1/2025,Joint Care Oil,Unani,2312,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127499,C007976,5/11/2025,Ashwagandha,Ayurvedic,2225,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127500,C007976,5/28/2025,Immunity Booster,Ayurvedic,1257,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127501,C007977,5/13/2025,Ashwagandha,Ayurvedic,1636,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127502,C007978,5/16/2025,Ashwagandha,Ayurvedic,1407,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127503,C007978,5/28/2025,Immunity Booster,Ayurvedic,1487,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127504,C007979,5/25/2025,Immunity Booster,Ayurvedic,1295,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127505,C007982,5/12/2025,Liver Syrup,Unani,458,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127506,C007984,5/13/2025,Liver Syrup,Unani,1770,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127507,C007985,5/11/2025,Joint Care Oil,Unani,855,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127508,C007987,5/16/2025,Ashwagandha,Ayurvedic,2496,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127509,C007989,5/22/2025,Immunity Booster,Ayurvedic,1311,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127510,C007991,5/7/2025,Ashwagandha,Ayurvedic,1422,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127511,C007993,5/11/2025,Liver Syrup,Unani,489,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127512,C007993,5/21/2025,Liver Syrup,Unani,1481,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127513,C007996,5/13/2025,Ashwagandha,Ayurvedic,1540,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127514,C007997,5/28/2025,Immunity Booster,Ayurvedic,2349,5/28/2025,5/1/2025,2025-05,2025-05,0,1
127515,C007998,5/27/2025,Immunity Booster,Ayurvedic,1159,5/27/2025,5/1/2025,2025-05,2025-05,0,1
127516,C008001,5/24/2025,Immunity Booster,Ayurvedic,1697,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127517,C008002,5/25/2025,Diabetes Care,Ayurvedic,1639,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127518,C008002,5/6/2025,Diabetes Care,Ayurvedic,1937,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127519,C008005,5/18/2025,Diabetes Care,Ayurvedic,541,5/18/2025,5/1/2025,2025-05,2025-05,0,1
127520,C008006,5/2/2025,Immunity Booster,Ayurvedic,616,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127521,C008009,5/2/2025,Liver Syrup,Unani,1523,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127522,C008010,5/2/2025,Diabetes Care,Ayurvedic,2400,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127523,C008013,5/12/2025,Diabetes Care,Ayurvedic,1206,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127524,C008014,5/28/2025,Liver Syrup,Unani,542,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127525,C008014,5/16/2025,Liver Syrup,Unani,2139,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127526,C008015,5/18/2025,Ashwagandha,Ayurvedic,2346,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127527,C008015,5/11/2025,Diabetes Care,Ayurvedic,1987,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127528,C008016,5/14/2025,Diabetes Care,Ayurvedic,2289,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127529,C008017,5/14/2025,Joint Care Oil,Unani,1451,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127530,C008018,5/28/2025,Liver Syrup,Unani,1480,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127531,C008018,5/12/2025,Ashwagandha,Ayurvedic,361,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127532,C008019,5/22/2025,Liver Syrup,Unani,570,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127533,C008021,5/10/2025,Liver Syrup,Unani,751,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127534,C008022,5/16/2025,Immunity Booster,Ayurvedic,322,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127535,C008023,5/4/2025,Ashwagandha,Ayurvedic,1736,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127536,C008024,5/12/2025,Immunity Booster,Ayurvedic,820,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127537,C008025,5/8/2025,Ashwagandha,Ayurvedic,1589,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127538,C008026,5/28/2025,Immunity Booster,Ayurvedic,1422,5/28/2025,5/1/2025,2025-05,2025-05,0,1
127539,C008027,5/8/2025,Joint Care Oil,Unani,732,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127540,C008028,5/4/2025,Liver Syrup,Unani,2282,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127541,C008028,5/9/2025,Immunity Booster,Ayurvedic,2243,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127542,C008029,5/17/2025,Immunity Booster,Ayurvedic,406,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127543,C008030,5/24/2025,Diabetes Care,Ayurvedic,490,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127544,C008032,5/3/2025,Ashwagandha,Ayurvedic,2074,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127545,C008033,5/20/2025,Joint Care Oil,Unani,1713,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127546,C008034,5/18/2025,Immunity Booster,Ayurvedic,588,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127547,C008034,5/3/2025,Diabetes Care,Ayurvedic,1471,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127548,C008035,5/25/2025,Joint Care Oil,Unani,1243,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127549,C008036,5/16/2025,Immunity Booster,Ayurvedic,308,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127550,C008037,5/24/2025,Diabetes Care,Ayurvedic,598,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127551,C008038,5/8/2025,Immunity Booster,Ayurvedic,1270,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127552,C008038,5/21/2025,Immunity Booster,Ayurvedic,1952,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127553,C008039,5/25/2025,Diabetes Care,Ayurvedic,1872,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127554,C008040,5/11/2025,Diabetes Care,Ayurvedic,2288,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127555,C008041,5/2/2025,Immunity Booster,Ayurvedic,870,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127556,C008043,5/9/2025,Joint Care Oil,Unani,1434,5/9/2025,5/1/2025,2025-05,2025-05,0,1
127557,C008044,5/15/2025,Diabetes Care,Ayurvedic,489,5/15/2025,5/1/2025,2025-05,2025-05,0,1
127558,C008045,5/26/2025,Diabetes Care,Ayurvedic,1802,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127559,C008048,5/22/2025,Joint Care Oil,Unani,424,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127560,C008049,5/4/2025,Immunity Booster,Ayurvedic,2237,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127561,C008052,5/1/2025,Liver Syrup,Unani,852,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127562,C008053,5/1/2025,Immunity Booster,Ayurvedic,889,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127563,C008055,5/20/2025,Diabetes Care,Ayurvedic,1652,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127564,C008056,5/20/2025,Ashwagandha,Ayurvedic,313,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127565,C008057,5/11/2025,Joint Care Oil,Unani,1360,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127566,C008058,5/16/2025,Ashwagandha,Ayurvedic,1394,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127567,C008059,5/6/2025,Ashwagandha,Ayurvedic,2471,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127568,C008060,5/7/2025,Diabetes Care,Ayurvedic,511,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127569,C008062,5/12/2025,Liver Syrup,Unani,1469,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127570,C008062,5/10/2025,Immunity Booster,Ayurvedic,1572,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127571,C008064,5/19/2025,Liver Syrup,Unani,472,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127572,C008065,5/17/2025,Joint Care Oil,Unani,1012,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127573,C008066,5/26/2025,Immunity Booster,Ayurvedic,387,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127574,C008068,5/4/2025,Liver Syrup,Unani,1383,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127575,C008071,5/12/2025,Immunity Booster,Ayurvedic,1752,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127576,C008074,5/6/2025,Diabetes Care,Ayurvedic,2184,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127577,C008075,5/15/2025,Ashwagandha,Ayurvedic,1904,5/15/2025,5/1/2025,2025-05,2025-05,0,1
127578,C008076,5/8/2025,Ashwagandha,Ayurvedic,1955,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127579,C008078,5/22/2025,Diabetes Care,Ayurvedic,815,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127580,C008078,5/6/2025,Joint Care Oil,Unani,1225,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127581,C008080,5/12/2025,Ashwagandha,Ayurvedic,762,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127582,C008081,5/23/2025,Diabetes Care,Ayurvedic,1825,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127583,C008083,5/19/2025,Liver Syrup,Unani,2012,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127584,C008084,5/14/2025,Ashwagandha,Ayurvedic,1567,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127585,C008084,5/13/2025,Joint Care Oil,Unani,1099,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127586,C008085,5/1/2025,Liver Syrup,Unani,1835,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127587,C008086,5/17/2025,Liver Syrup,Unani,964,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127588,C008086,5/2/2025,Immunity Booster,Ayurvedic,2046,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127589,C008087,5/24/2025,Ashwagandha,Ayurvedic,2139,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127590,C008088,5/14/2025,Ashwagandha,Ayurvedic,2145,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127591,C008089,5/13/2025,Liver Syrup,Unani,711,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127592,C008091,5/12/2025,Joint Care Oil,Unani,1081,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127593,C008091,5/18/2025,Immunity Booster,Ayurvedic,2012,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127594,C008092,5/4/2025,Diabetes Care,Ayurvedic,829,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127595,C008092,5/16/2025,Joint Care Oil,Unani,459,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127596,C008093,5/17/2025,Immunity Booster,Ayurvedic,1814,5/17/2025,5/1/2025,2025-05,2025-05,0,1
127597,C008094,5/18/2025,Joint Care Oil,Unani,599,5/18/2025,5/1/2025,2025-05,2025-05,0,1
127598,C008094,5/19/2025,Joint Care Oil,Unani,1322,5/18/2025,5/1/2025,2025-05,2025-05,0,1
127599,C008096,5/1/2025,Immunity Booster,Ayurvedic,789,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127600,C008096,5/27/2025,Diabetes Care,Ayurvedic,1443,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127601,C008097,5/26/2025,Immunity Booster,Ayurvedic,726,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127602,C008100,5/27/2025,Ashwagandha,Ayurvedic,1470,5/27/2025,5/1/2025,2025-05,2025-05,0,1
127603,C008104,5/10/2025,Ashwagandha,Ayurvedic,973,5/10/2025,5/1/2025,2025-05,2025-05,0,1
127604,C008106,5/8/2025,Ashwagandha,Ayurvedic,1015,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127605,C008108,5/3/2025,Joint Care Oil,Unani,641,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127606,C008109,5/12/2025,Joint Care Oil,Unani,1309,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127607,C008110,5/1/2025,Diabetes Care,Ayurvedic,345,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127608,C008112,5/4/2025,Liver Syrup,Unani,1595,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127609,C008113,5/3/2025,Immunity Booster,Ayurvedic,2353,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127610,C008114,5/12/2025,Joint Care Oil,Unani,2479,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127611,C008115,5/24/2025,Diabetes Care,Ayurvedic,386,5/24/2025,5/1/2025,2025-05,2025-05,0,1
127612,C008117,5/11/2025,Joint Care Oil,Unani,1647,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127613,C008121,5/16/2025,Ashwagandha,Ayurvedic,466,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127614,C008124,5/20/2025,Joint Care Oil,Unani,2309,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127615,C008125,5/20/2025,Ashwagandha,Ayurvedic,2201,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127616,C008127,5/12/2025,Ashwagandha,Ayurvedic,901,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127617,C008128,5/22/2025,Joint Care Oil,Unani,364,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127618,C008129,5/3/2025,Ashwagandha,Ayurvedic,1616,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127619,C008129,5/2/2025,Diabetes Care,Ayurvedic,552,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127620,C008131,5/15/2025,Diabetes Care,Ayurvedic,824,5/15/2025,5/1/2025,2025-05,2025-05,0,1
127621,C008132,5/7/2025,Diabetes Care,Ayurvedic,422,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127622,C008132,5/8/2025,Liver Syrup,Unani,1627,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127623,C008136,5/19/2025,Immunity Booster,Ayurvedic,1642,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127624,C008137,5/24/2025,Diabetes Care,Ayurvedic,1300,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127625,C008137,5/3/2025,Ashwagandha,Ayurvedic,1799,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127626,C008139,5/6/2025,Immunity Booster,Ayurvedic,2298,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127627,C008142,5/20/2025,Joint Care Oil,Unani,2452,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127628,C008143,5/3/2025,Liver Syrup,Unani,1219,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127629,C008144,5/28/2025,Immunity Booster,Ayurvedic,1875,5/28/2025,5/1/2025,2025-05,2025-05,0,1
127630,C008146,5/9/2025,Immunity Booster,Ayurvedic,2314,5/9/2025,5/1/2025,2025-05,2025-05,0,1
127631,C008147,5/3/2025,Diabetes Care,Ayurvedic,617,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127632,C008147,5/1/2025,Diabetes Care,Ayurvedic,443,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127633,C008150,5/6/2025,Ashwagandha,Ayurvedic,2054,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127634,C008150,5/3/2025,Liver Syrup,Unani,1685,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127635,C008151,5/11/2025,Liver Syrup,Unani,594,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127636,C008153,5/1/2025,Ashwagandha,Ayurvedic,1541,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127637,C008154,5/5/2025,Liver Syrup,Unani,1559,5/5/2025,5/1/2025,2025-05,2025-05,0,1
127638,C008155,5/2/2025,Liver Syrup,Unani,1775,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127639,C008156,5/16/2025,Liver Syrup,Unani,514,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127640,C008157,5/11/2025,Immunity Booster,Ayurvedic,858,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127641,C008160,5/14/2025,Diabetes Care,Ayurvedic,1138,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127642,C008160,5/13/2025,Ashwagandha,Ayurvedic,2027,5/13/2025,5/1/2025,2025-05,2025-05,0,1
127643,C008161,5/3/2025,Immunity Booster,Ayurvedic,2315,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127644,C008161,5/12/2025,Diabetes Care,Ayurvedic,1247,5/3/2025,5/1/2025,2025-05,2025-05,0,1
127645,C008162,5/19/2025,Liver Syrup,Unani,2490,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127646,C008163,5/25/2025,Liver Syrup,Unani,1243,5/25/2025,5/1/2025,2025-05,2025-05,0,1
127647,C008164,5/11/2025,Diabetes Care,Ayurvedic,451,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127648,C008164,5/14/2025,Liver Syrup,Unani,2473,5/11/2025,5/1/2025,2025-05,2025-05,0,1
127649,C008165,5/23/2025,Liver Syrup,Unani,1732,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127650,C008166,5/22/2025,Joint Care Oil,Unani,2458,5/22/2025,5/1/2025,2025-05,2025-05,0,1
127651,C008167,5/14/2025,Liver Syrup,Unani,1520,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127652,C008167,5/8/2025,Diabetes Care,Ayurvedic,772,5/8/2025,5/1/2025,2025-05,2025-05,0,1
127653,C008168,5/2/2025,Ashwagandha,Ayurvedic,1900,5/2/2025,5/1/2025,2025-05,2025-05,0,1
127654,C008169,5/27/2025,Diabetes Care,Ayurvedic,1216,5/27/2025,5/1/2025,2025-05,2025-05,0,1
127655,C008170,5/26/2025,Joint Care Oil,Unani,1392,5/26/2025,5/1/2025,2025-05,2025-05,0,1
127656,C008171,5/23/2025,Liver Syrup,Unani,1909,5/23/2025,5/1/2025,2025-05,2025-05,0,1
127657,C008173,5/21/2025,Immunity Booster,Ayurvedic,301,5/21/2025,5/1/2025,2025-05,2025-05,0,1
127658,C008174,5/7/2025,Diabetes Care,Ayurvedic,430,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127659,C008176,5/1/2025,Immunity Booster,Ayurvedic,446,5/1/2025,5/1/2025,2025-05,2025-05,0,1
127660,C008177,5/20/2025,Immunity Booster,Ayurvedic,1335,5/5/2025,5/1/2025,2025-05,2025-05,0,1
127661,C008177,5/5/2025,Immunity Booster,Ayurvedic,592,5/5/2025,5/1/2025,2025-05,2025-05,0,1
127662,C008179,5/14/2025,Joint Care Oil,Unani,1009,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127663,C008179,5/15/2025,Immunity Booster,Ayurvedic,1662,5/14/2025,5/1/2025,2025-05,2025-05,0,1
127664,C008180,5/19/2025,Liver Syrup,Unani,1338,5/19/2025,5/1/2025,2025-05,2025-05,0,1
127665,C008181,5/4/2025,Liver Syrup,Unani,1647,5/4/2025,5/1/2025,2025-05,2025-05,0,1
127666,C008184,5/7/2025,Joint Care Oil,Unani,694,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127667,C008185,5/20/2025,Ashwagandha,Ayurvedic,1505,5/20/2025,5/1/2025,2025-05,2025-05,0,1
127668,C008186,5/6/2025,Joint Care Oil,Unani,2378,5/6/2025,5/1/2025,2025-05,2025-05,0,1
127669,C008188,5/12/2025,Immunity Booster,Ayurvedic,842,5/12/2025,5/1/2025,2025-05,2025-05,0,1
127670,C008189,5/16/2025,Diabetes Care,Ayurvedic,1388,5/16/2025,5/1/2025,2025-05,2025-05,0,1
127671,C008190,5/26/2025,Immunity Booster,Ayurvedic,2396,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127672,C008190,5/7/2025,Ashwagandha,Ayurvedic,2062,5/7/2025,5/1/2025,2025-05,2025-05,0,1
127673,C008191,5/9/2025,Immunity Booster,Ayurvedic,1960,5/9/2025,5/1/2025,2025-05,2025-05,0,1
127674,C008192,5/15/2025,Immunity Booster,Ayurvedic,2010,5/15/2025,5/1/2025,2025-05,2025-05,0,1
127675,C008193,5/24/2025,Diabetes Care,Ayurvedic,2381,5/24/2025,5/1/2025,2025-05,2025-05,0,1
